x,y
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.48336144824682964,2.2127218187771542
0.6541800685295969,2.6776383700093924
0.6541800685295969,2.6776383700093924
0.6541800685295969,2.6776383700093924
0.6541800685295969,2.6776383700093924
0.6541800685295969,2.6776383700093924
0.6541800685295969,2.6776383700093924
0.6541800685295969,2.6776383700093924
0.6541800685295969,2.6776383700093924
0.6541800685295969,2.6776383700093924
0.6541800685295969,2.6776383700093924
0.6541800685295969,2.6776383700093924
0.6541800685295969,2.6776383700093924
0.6988473792947095,2.656908287371938
